frequency_hz,power,baseline_fit,resonance_fit,total_fit
149.78125,1.1950888969310667e-05,0.0002971173364228578,8.873830170133883e-07,0.00029800471943987116
149.8125,5.450292738653695e-06,0.00029711618947631435,8.906152943770332e-07,0.0002980068047706914
149.84375,2.3320105671028206e-05,0.0002971150425297709,8.938652072009413e-07,0.00029800890773697185
149.875,1.0232224145927528e-05,0.0002971138955832275,8.971328835922225e-07,0.0002980110284668197
149.90625,5.271952701749404e-06,0.00029711274863668404,9.004184528194719e-07,0.0002980131670895035
149.9375,7.367904258155569e-07,0.0002971116016901406,9.037220453253848e-07,0.000298015323735466
149.96875,0.0006659749608616635,0.00029711045474359717,9.07043792739534e-07,0.0002980174985363367
150.0,0.0032728304067360663,0.00029710930779705373,9.103838278913078e-07,0.00029801969162494504
150.03125,0.0010678664517441362,0.0002971081608505103,9.137422848230115e-07,0.0002980219031353333
150.0625,2.8142917734554823e-05,0.00029710701390396686,9.171192988031386e-07,0.00029802413320276997
150.09375,1.2820842769862773e-05,0.0002971058669574234,9.205150063398076e-07,0.00029802638196376325
150.125,2.2846943737854466e-06,0.00029710472001088,9.239295451943713e-07,0.00029802864955607433
150.15625,1.2679514702371679e-06,0.00029710357306433655,9.273630543952022e-07,0.00029803093611873176
150.1875,3.119159645459815e-05,0.0002971024261177931,9.308156742516512e-07,0.0002980332417920448
150.21875,3.150711790286722e-05,0.0002971012791712497,9.342875463681887e-07,0.00029803556671761786
150.25,4.6316556194337863e-07,0.0002971001322247063,9.377788136587243e-07,0.000298037911038365
150.28125,1.4334974396059223e-05,0.00029709898527816286,9.41289620361113e-07,0.000298040274898524
150.3125,3.848168420833601e-05,0.0002970978383316194,9.448201120518487e-07,0.00029804265844367127
150.34375,4.324335381133278e-06,0.000297096691385076,9.483704356609456e-07,0.00029804506182073694
150.375,3.0620606123080216e-05,0.00029709554443853255,9.519407394870146e-07,0.0002980474851780196
150.40625,1.4552661921756004e-05,0.0002970943974919891,9.555311732125344e-07,0.00029804992866520164
150.4375,2.9979697831464735e-07,0.0002970932505454457,9.591418879193188e-07,0.000298052392433365
150.46875,5.107052712887399e-05,0.00029709210359890224,9.627730361041905e-07,0.0002980548766350064
150.5,7.619623759377336e-05,0.0002970909566523588,9.66424771694853e-07,0.00029805738142405365
150.53125,1.7773932642776668e-05,0.00029708980970581536,9.700972500659758e-07,0.0002980599069558813
150.5625,5.0183967205398255e-05,0.00029708866275927193,9.73790628055486e-07,0.0002980624533873274
150.59375,3.659528863556286e-05,0.0002970875158127285,9.775050639810736e-07,0.00029806502087670957
150.625,2.552824660043669e-06,0.00029708636886618505,9.812407176569183e-07,0.00029806760958384196
150.65625,4.431414434826462e-05,0.0002970852219196416,9.84997750410629e-07,0.0002980702196700523
150.6875,0.00021935490258382837,0.0002970840749730982,9.88776325100414e-07,0.0002980728512981986
150.71875,0.00044148591905731564,0.00029708292802655474,9.925766061324727e-07,0.0002980755046326872
150.75,0.00018514879032858767,0.00029708178108001136,9.963987594786187e-07,0.00029807817983949
150.78125,5.696606510830749e-05,0.0002970806341334679,1.0002429526941402e-06,0.00029808087708616205
150.8125,0.00011381377673973497,0.0002970794871869245,1.0041093549358906e-06,0.0002980835965418604
150.84375,3.264098914975229e-05,0.00029707834024038105,1.0079981369806267e-06,0.0002980863383773617
150.875,5.985249445095297e-05,0.0002970771932938376,1.0119094712435871e-06,0.0002980891027650812
150.90625,2.50241223434572e-05,0.0002970760463472942,1.0158435317973197e-06,0.0002980918898790915
150.9375,4.126647562294061e-05,0.00029707489940075074,1.0198004943907622e-06,0.0002980946998951415
150.96875,0.00024699805094139765,0.0002970737524542073,1.0237805364685765e-06,0.0002980975329906759
151.0,0.0015936893567836765,0.00029707260550766387,1.0277838371907447e-06,0.0002981003893448546
151.03125,0.0008537740463919718,0.00029707145856112043,1.031810577452428e-06,0.00029810326913857284
151.0625,0.00011246573981507198,0.000297070311614577,1.0358609399040905e-06,0.0002981061725544811
151.09375,3.902346098731838e-05,0.00029706916466803356,1.0399351089719005e-06,0.00029810909977700547
151.125,0.0004154656365032396,0.0002970680177214901,1.0440332708784033e-06,0.00029811205099236854
151.15625,0.00038376109594050124,0.0002970668707749467,1.048155613663474e-06,0.00029811502638861016
151.1875,0.00011143565178369332,0.00029706572382840325,1.052302327205559e-06,0.0002981180261556088
151.21875,0.00012888286561930557,0.0002970645768818598,1.0564736032432012e-06,0.000298121050485103
151.25,0.00019118323966247472,0.0002970634299353164,1.0606696353968635e-06,0.00029812409957071325
151.28125,3.6186926741098065e-06,0.000297062282988773,1.0648906191910467e-06,0.000298127173607964
151.3125,4.616621481915433e-06,0.00029706113604222956,1.0691367520767109e-06,0.00029813027279430626
151.34375,0.00027343600351369764,0.0002970599890956861,1.0734082334540063e-06,0.00029813339732914014
151.375,0.0003569496653498184,0.0002970588421491427,1.0777052646953127e-06,0.000298136547413838
151.40625,7.252296394293413e-05,0.00029705769520259925,1.0820280491685998e-06,0.00029813972325176783
151.4375,0.0002315257149739916,0.0002970565482560558,1.0863767922611068e-06,0.0002981429250483169
151.46875,0.00022719002754265235,0.0002970554013095124,1.0907517014033486e-06,0.00029814615301091573
151.5,1.029622903341415e-05,0.00029705425436296894,1.095152986093459e-06,0.0002981494073490624
151.53125,0.00033417127255747303,0.0002970531074164255,1.0995808579218638e-06,0.0002981526882743474
151.5625,0.0006704217157034968,0.00029705196046988207,1.1040355305963043e-06,0.00029815599600047836
151.59375,0.00046175361277138086,0.00029705081352333863,1.108517219967204e-06,0.00029815933074330583
151.625,3.9361221231097845e-05,0.0002970496665767952,1.11302614405339e-06,0.0002981626927208486
151.65625,0.000202075287045828,0.00029704851963025176,1.1175625230681775e-06,0.00029816608215331995
151.6875,0.00021907600884264446,0.0002970473726837083,1.122126579445812e-06,0.00029816949926315413
151.71875,2.8216962505586133e-05,0.0002970462257371649,1.126718537868291e-06,0.0002981729442750332
151.75,0.0001417174239493062,0.00029704507879062145,1.131338625292556e-06,0.000298176417415914
151.78125,0.00018962834239353088,0.00029704393184407806,1.13598707097807e-06,0.0002981799189150561
151.8125,0.00046221730678970877,0.00029704278489753463,1.1406641065147857e-06,0.0002981834490040494
151.84375,0.0006356069726439666,0.0002970416379509912,1.145369965851504e-06,0.0002981870079168427
151.875,0.0001761438978106151,0.00029704049100444775,1.1501048853246409e-06,0.0002981905958897724
151.90625,4.665500389866072e-07,0.0002970393440579043,1.1548691036873973e-06,0.00029819421316159173
151.9375,6.246189923594211e-05,0.0002970381971113609,1.1596628621393444e-06,0.0002981978599735002
151.96875,0.00023804650775538402,0.00029703705016481745,1.1644864043564336e-06,0.00029820153656917386
152.0,0.0003909458484219192,0.000297035903218274,1.169339976521432e-06,0.0002982052431947954
152.03125,0.000560205409939097,0.00029703475627173057,1.1742238273547919e-06,0.0002982089800990854
152.0625,0.00030815162856480686,0.00029703360932518714,1.1791382081459687e-06,0.0002982127475333331
152.09375,5.731991380260856e-05,0.0002970324623786437,1.1840833727851797e-06,0.0002982165457514289
152.125,3.925118887149443e-05,0.00029703131543210026,1.1890595777956282e-06,0.0002982203750098959
152.15625,0.000341104126099533,0.0002970301684855568,1.1940670823661882e-06,0.000298224235567923
152.1875,0.00022490364978110992,0.0002970290215390134,1.1991061483845578e-06,0.00029822812768739797
152.21875,0.0006191516412537152,0.00029702787459246995,1.204177040470901e-06,0.00029823205163294087
152.25,0.0007128913884850427,0.0002970267276459265,1.2092800260119688e-06,0.0002982360076719385
152.28125,9.233425550182532e-05,0.0002970255806993831,1.2144153751957222e-06,0.0002982399960745788
152.3125,0.00023369099672993106,0.0002970244337528397,1.219583361046456e-06,0.0002982440171138861
152.34375,0.00016097645636005056,0.00029702328680629626,1.2247842594604339e-06,0.00029824807106575667
152.375,5.557526998015413e-05,0.0002970221398597528,1.2300183492420514e-06,0.0002982521582089949
152.40625,0.00013159397719088788,0.0002970209929132094,1.2352859121405168e-06,0.0002982562788253499
152.4375,0.00020893063597877674,0.00029701984596666595,1.2405872328870841e-06,0.00029826043319955306
152.46875,2.145893193496776e-05,0.0002970186990201225,1.245922599232822e-06,0.00029826462161935534
152.5,7.695251879577589e-05,0.0002970175520735791,1.2512923019869445e-06,0.000298268844375566
152.53125,8.278686565257114e-05,0.00029701640512703564,1.2566966350557104e-06,0.00029827310176209137
152.5625,3.411173888736662e-05,0.0002970152581804922,1.2621358954818902e-06,0.0002982773940759741
152.59375,2.39683402356634e-05,0.00029701411123394877,1.2676103834848275e-06,0.00029828172161743357
152.625,1.3286238516563931e-05,0.00029701296428740533,1.2731204025010882e-06,0.00029828608468990644
152.65625,0.0005219971217501493,0.0002970118173408619,1.278666259225718e-06,0.0002982904836000876
152.6875,0.0018797857521476963,0.00029701067039431846,1.2842482636541165e-06,0.00029829491865797256
152.71875,0.00035690631791004664,0.000297009523447775,1.2898667291245338e-06,0.00029829939017689955
152.75,0.000214221275657701,0.0002970083765012316,1.2955219723612068e-06,0.0002983038984735928
152.78125,8.134558471819945e-05,0.00029700722955468815,1.3012143135181422e-06,0.0002983084438682063
152.8125,0.00047899833299789007,0.00029700608260814477,1.3069440762235546e-06,0.00029831302668436834
152.84375,0.0011028911235049193,0.00029700493566160133,1.31271158762498e-06,0.0002983176472492263
152.875,0.00030722316335511434,0.0002970037887150579,1.3185171784350677e-06,0.00029832230589349294
152.90625,0.00023679228948979408,0.00029700264176851446,1.3243611829780626e-06,0.00029832700295149254
152.9375,0.000372333400652906,0.000297001494821971,1.3302439392369984e-06,0.000298331738761208
152.96875,0.00038739522171246844,0.0002970003478754276,1.336165788901601e-06,0.0002983365136643292
153.0,0.00029087008356955436,0.00029699920092888415,1.3421270774169284e-06,0.0002983413280063011
153.03125,0.00011137791245729124,0.0002969980539823407,1.348128154032747e-06,0.0002983461821363735
153.0625,0.00014555717885567679,0.0002969969070357973,1.354169371853666e-06,0.00029835107640765096
153.09375,0.00038343650069383293,0.00029699576008925384,1.3602510878900386e-06,0.0002983560111771439
153.125,0.00028077928562093634,0.0002969946131427104,1.3663736631096461e-06,0.00029836098680582006
153.15625,0.00010345469226139982,0.00029699346619616696,1.372537462490177e-06,0.00029836600365865714
153.1875,3.607461994583403e-05,0.00029699231924962353,1.3787428550725147e-06,0.000298371062104696
153.21875,0.00027355967381607004,0.0002969911723030801,1.3849902140148465e-06,0.00029837616251709493
153.25,3.0442684895975763e-05,0.00029699002535653665,1.3912799166476172e-06,0.0002983813052731843
153.28125,6.879993972750221e-06,0.0002969888784099932,1.3976123445293275e-06,0.00029838649075452256
153.3125,1.9196229488266332e-05,0.0002969877314634498,1.4039878835032058e-06,0.000298391719346953
153.34375,0.0002733508043607204,0.0002969865845169064,1.4104069237547596e-06,0.00029839699144066116
153.375,0.0006626360934670219,0.00029698543757036296,1.416869859870228e-06,0.0002984023074302332
153.40625,0.00017123185594978174,0.0002969842906238195,1.4233770908959482e-06,0.0002984076677147155
153.4375,0.00011144150424354542,0.0002969831436772761,1.4299290203986515e-06,0.00029841307269767473
153.46875,0.00024341282746863287,0.00029698199673073265,1.4365260565267103e-06,0.00029841852278725934
153.5,9.724863513769225e-05,0.0002969808497841892,1.4431686120723481e-06,0.00029842401839626155
153.53125,0.0001174123314303494,0.0002969797028376458,1.4498571045348292e-06,0.00029842955994218063
153.5625,0.0007541316315125361,0.00029697855589110234,1.4565919561846509e-06,0.000298435147847287
153.59375,0.000569886205275865,0.0002969774089445589,1.4633735941287545e-06,0.0002984407825386877
153.625,0.0001039510677336123,0.00029697626199801547,1.4702024503767665e-06,0.00029844646444839224
153.65625,0.0003695967461950623,0.00029697511505147203,1.4770789619083014e-06,0.00029845219401338033
153.6875,3.590038903606091e-05,0.0002969739681049286,1.4840035707413344e-06,0.00029845797167566996
153.71875,2.2734366389164806e-05,0.00029697282115838516,1.4909767240016668e-06,0.00029846379788238685
153.75,2.4734047148959647e-05,0.0002969716742118417,1.4979988739935075e-06,0.0002984696730858352
153.78125,2.2399394204491322e-06,0.0002969705272652983,1.5050704782711855e-06,0.00029847559774356946
153.8125,2.3553141484271676e-05,0.00029696938031875485,1.5121919997120184e-06,0.0002984815723184669
153.84375,6.661867320104476e-05,0.0002969682333722114,1.5193639065903554e-06,0.0002984875972788018
153.875,8.218924044046063e-05,0.00029696708642566803,1.5265866726528164e-06,0.00029849367309832083
153.90625,0.0004108184379655366,0.0002969659394791246,1.5338607771947523e-06,0.00029849980025631936
153.9375,0.0005482295967287246,0.00029696479253258116,1.5411867051379445e-06,0.0002985059792377191
153.96875,0.00012790591391496916,0.0002969636455860377,1.548564947109571e-06,0.0002985122105331473
154.0,0.00010796439432453786,0.0002969624986394943,1.555995999522458e-06,0.00029851849463901676
154.03125,3.5406439557758375e-05,0.00029696135169295085,1.5634803646566448e-06,0.0002985248320576075
154.0625,0.00026192488461279406,0.0002969602047464074,1.5710185507422836e-06,0.0002985312232971497
154.09375,7.524384465257729e-05,0.000296959057799864,1.578611072043902e-06,0.00029853766887190787
154.125,0.0008189592003432607,0.00029695791085332054,1.586258448946052e-06,0.0002985441693022666
154.15625,0.0004541128115826837,0.0002969567639067771,1.5939612080403668e-06,0.0002985507251148175
154.1875,7.396634225918184e-05,0.00029695561696023367,1.6017198822140632e-06,0.00029855733684244773
154.21875,0.0005771747191764863,0.00029695447001369023,1.6095350107399059e-06,0.0002985640050244301
154.25,0.0008601892814026281,0.0002969533230671468,1.6174071393676654e-06,0.00029857073020651446
154.28125,0.0007619722469193967,0.00029695217612060336,1.6253368204170999e-06,0.00029857751294102045
154.3125,0.00054039949915128,0.0002969510291740599,1.6333246128724852e-06,0.0002985843537869324
154.34375,0.0001664860317994382,0.0002969498822275165,1.6413710824787265e-06,0.00029859125330999523
154.375,0.000187091436101537,0.0002969487352809731,1.6494768018390783e-06,0.00029859821208281216
154.40625,1.9906396361311748e-05,0.00029694758833442966,1.6576423505145087e-06,0.00029860523068494415
154.4375,0.00028615292277231057,0.00029694644138788623,1.6658683151247306e-06,0.000298612309703011
154.46875,2.680402894436406e-05,0.0002969452944413428,1.6741552894509403e-06,0.00029861944973079375
154.5,0.0001770103759104092,0.00029694414749479936,1.6825038745402932e-06,0.0002986266513693397
154.53125,0.0002577864050201447,0.0002969430005482559,1.6909146788121467e-06,0.00029863391522706804
154.5625,0.0003771919610432701,0.0002969418536017125,1.6993883181661116e-06,0.0002986412419198786
154.59375,2.6731322726591094e-07,0.00029694070665516905,1.7079254160919377e-06,0.000298648632071261
154.625,0.00010764079008848039,0.0002969395597086256,1.7165266037812772e-06,0.0002986560863124069
154.65625,2.2103846490595692e-05,0.00029693841276208217,1.725192520241359e-06,0.0002986636052823235
154.6875,0.0003407606192400602,0.00029693726581553874,1.73392381241061e-06,0.00029867118962794933
154.71875,0.00042284683838980517,0.0002969361188689953,1.7427211352762638e-06,0.0002986788400042716
154.75,0.0003512209806106859,0.00029693497192245186,1.7515851519939924e-06,0.00029868655707444586
154.78125,0.0002858886895623804,0.0002969338249759084,1.7605165340096045e-06,0.000298694341509918
154.8125,6.922112895517108e-05,0.000296932678029365,1.7695159611828472e-06,0.00029870219399054783
154.84375,0.0005280245403808894,0.00029693153108282155,1.7785841219133579e-06,0.0002987101152047349
154.875,0.0003685373097186,0.0002969303841362781,1.7877217132687982e-06,0.0002987181058495469
154.90625,0.00016888404353656731,0.00029692923718973473,1.7969294411152256e-06,0.00029872616663085
154.9375,0.0005505576344312368,0.0002969280902431913,1.8062080202497403e-06,0.00029873429826344106
154.96875,0.00048468667494803416,0.00029692694329664786,1.8155581745354505e-06,0.0002987425014711833
155.0,0.0003588915930663779,0.0002969257963501044,1.8249806370388107e-06,0.0002987507769871432
155.03125,9.877779618210462e-06,0.000296924649403561,1.834476150169367e-06,0.00029875912555373034
155.0625,0.0001876552039670679,0.00029692350245701755,1.8440454658219736e-06,0.0002987675479228395
155.09375,8.868860734222205e-05,0.0002969223555104741,1.8536893455215158e-06,0.00029877604485599565
155.125,5.8744557604686625e-05,0.0002969212085639307,1.8634085605701973e-06,0.0002987846171245009
155.15625,1.1370312980896286e-05,0.00029692006161738724,1.873203892197446e-06,0.0002987932655095847
155.1875,2.59124617665757e-06,0.0002969189146708438,1.8830761317124783e-06,0.0002988019908025563
155.21875,0.00026405717057110227,0.00029691776772430037,1.8930260806595916e-06,0.00029881079380495996
155.25,0.00010419985964149671,0.00029691662077775693,1.903054550976231e-06,0.0002988196753287332
155.28125,0.00013989215757461896,0.0002969154738312135,1.913162365153888e-06,0.0002988286361963674
155.3125,0.00034813993073206734,0.00029691432688467006,1.9233503564018883e-06,0.00029883767724107196
155.34375,2.1643714762266124e-05,0.0002969131799381266,1.933619368814129e-06,0.00029884679930694075
155.375,5.4451967807002654e-05,0.0002969120329915832,1.9439702575388306e-06,0.000298856003249122
155.40625,0.00017553420738406313,0.0002969108860450398,1.9544038889513484e-06,0.00029886528993399114
155.4375,0.0003695654260185091,0.00029690973909849637,1.9649211408301334e-06,0.0002988746602393265
155.46875,0.00036172911781183427,0.00029690859215195293,1.9755229025358773e-06,0.0002988841150544888
155.5,0.00022253072257972563,0.0002969074452054095,1.9862100751939324e-06,0.00029889365528060343
155.53125,0.0005766896165693042,0.00029690629825886606,1.996983571880059e-06,0.0002989032818307461
155.5625,0.000810925343706593,0.0002969051513123226,2.0078443178095765e-06,0.0002989129956301322
155.59375,7.550335300264087e-05,0.0002969040043657792,2.018793250529987e-06,0.0002989227976163092
155.625,7.796920862098504e-05,0.00029690285741923575,2.0298313201171423e-06,0.0002989326887393529
155.65625,0.0004114868564625874,0.0002969017104726923,2.0409594893750267e-06,0.00029894266996206733
155.6875,0.001040897651061628,0.0002969005635261489,2.052178734039242e-06,0.0002989527422601881
155.71875,0.000887163526003519,0.00029689941657960544,2.063490042984259e-06,0.0002989629066225897
155.75,0.0007625737830163875,0.000296898269633062,2.07489441843452e-06,0.0002989731640514965
155.78125,0.00047992643067538477,0.00029689712268651856,2.086392876179475e-06,0.00029898351556269806
155.8125,0.00014168874670131282,0.00029689597573997513,2.0979864457926385e-06,0.00029899396218576775
155.84375,0.00033480831184320845,0.0002968948287934317,2.1096761708547368e-06,0.00029900450496428643
155.875,0.0002646577968197062,0.00029689368184688825,2.1214631091810557e-06,0.0002990151449560693
155.90625,0.0004757956036389251,0.0002968925349003448,2.1333483330530538e-06,0.0002990258832333979
155.9375,9.530028231999647e-05,0.00029689138795380144,2.1453329294543535e-06,0.0002990367208832558
155.96875,0.0002697268360629268,0.000296890241007258,2.157418000311189e-06,0.0002990476590075692
156.0,0.00020441173189153457,0.00029688909406071456,2.169604662737413e-06,0.000299058698723452
156.03125,0.0001307917752088049,0.0002968879471141711,2.1818940492841628e-06,0.0002990698411634553
156.0625,0.0003365653882067585,0.0002968868001676277,2.194287308194275e-06,0.000299081087475822
156.09375,4.037095430193014e-05,0.00029688565322108425,2.2067856036615668e-06,0.00029909243882474584
156.125,8.425441115945948e-05,0.0002968845062745408,2.219390116095077e-06,0.00029910389639063587
156.15625,0.000674122563219348,0.0002968833593279974,2.232102042388383e-06,0.00029911546137038577
156.1875,0.0011182033966824648,0.00029688221238145394,2.244922596194094e-06,0.00029912713497764803
156.21875,0.0003615921171703232,0.0002968810654349105,2.257853008203645e-06,0.00029913891844311416
156.25,7.471065889170089e-05,0.00029687991848836707,2.270894526432503e-06,0.00029915081301479956
156.28125,0.0006347702630329138,0.00029687877154182363,2.2840484165108976e-06,0.0002991628199583345
156.3125,0.0007297539425554127,0.0002968776245952802,2.297315961980209e-06,0.0002991749405572604
156.34375,0.000462869702818045,0.00029687647764873676,2.3106984645951284e-06,0.0002991871761133319
156.375,0.00020661005863244485,0.0002968753307021933,2.3241972446317242e-06,0.00029919952794682503
156.40625,0.00040919228749073305,0.0002968741837556499,2.3378136412015427e-06,0.00029921199739685144
156.4375,0.0009679515463264757,0.0002968730368091065,2.351549012571875e-06,0.0002992245858216784
156.46875,0.00012671107225260502,0.00029687188986256307,2.3654047364923363e-06,0.00029923729459905543
156.5,8.441352283218174e-05,0.00029687074291601963,2.379382210527882e-06,0.0002992501251265475
156.53125,1.94314595163146e-05,0.0002968695959694762,2.3934828523984232e-06,0.0002992630788218746
156.5625,1.956328347593604e-05,0.00029686844902293276,2.407708100325176e-06,0.00029927615712325794
156.59375,0.0001286174326358478,0.0002968673020763893,2.4220594133839013e-06,0.00029928936148977323
156.625,6.028952258349336e-05,0.0002968661551298459,2.4365382718651975e-06,0.0002993026934017111
156.65625,2.1822154509335795e-05,0.00029686500818330245,2.451146177641981e-06,0.00029931615436094443
156.6875,0.00024703946634640984,0.000296863861236759,2.4658846545443546e-06,0.00029932974589130335
156.71875,0.0005646358293051369,0.0002968627142902156,2.480755248741993e-06,0.00029934346953895756
156.75,0.00025375470231253107,0.00029686156734367214,2.495759529134253e-06,0.00029935732687280637
156.78125,5.167637733322275e-05,0.0002968604203971287,2.5108990877481467e-06,0.00029937131948487686
156.8125,0.00017691669482220154,0.00029685927345058527,2.526175540144392e-06,0.0002993854489907297
156.84375,5.459735888476589e-05,0.00029685812650404183,2.5415905258317078e-06,0.0002993997170298735
156.875,9.996719047370049e-05,0.0002968569795574984,2.5571457086895414e-06,0.00029941412526618796
156.90625,0.000159405819256079,0.00029685583261095496,2.5728427773994347e-06,0.00029942867538835437
156.9375,0.00016618629314657223,0.0002968546856644115,2.58868344588522e-06,0.00029944336911029673
156.96875,0.0003815432753905311,0.00029685353871786814,2.604669453762247e-06,0.0002994582081716304
157.0,0.00033445597542934694,0.0002968523917713247,2.6208025667958626e-06,0.00029947319433812054
157.03125,0.00019617658874355738,0.00029685124482478126,2.6370845773693512e-06,0.0002994883294021506
157.0625,0.00019811407314423301,0.00029685009787823783,2.653517304961555e-06,0.00029950361518319937
157.09375,0.0008260069842836849,0.0002968489509316944,2.6701025966344024e-06,0.0002995190535283288
157.125,0.0007663428437616182,0.00029684780398515096,2.6868423275305825e-06,0.00029953464631268155
157.15625,0.00012040753122577153,0.0002968466570386075,2.7037384013815963e-06,0.0002995503954399891
157.1875,7.488342279796956e-05,0.0002968455100920641,2.720792751026438e-06,0.00029956630284309053
157.21875,4.970849038576118e-05,0.00029684436314552065,2.738007338941142e-06,0.0002995823704844618
157.25,6.0500371774626784e-05,0.0002968432161989772,2.755384157779479e-06,0.0002995986003567567
157.28125,5.0884579970919525e-05,0.00029684206925243377,2.7729252309250404e-06,0.0002996149944833588
157.3125,0.00023653485915213523,0.00029684092230589034,2.7906326130549958e-06,0.00029963155491894534
157.34375,0.0001454242946300688,0.0002968397753593469,2.8085083907158056e-06,0.0002996482837500627
157.375,0.000997963986703072,0.00029683862841280346,2.826554682911162e-06,0.0002996651830957146
157.40625,0.0008933654858491097,0.00029683748146626,2.8447736417024654e-06,0.0002996822551079625
157.4375,0.00033610423858548204,0.0002968363345197166,2.863167452822127e-06,0.00029969950197253874
157.46875,0.0004447473813983715,0.00029683518757317315,2.8817383363000216e-06,0.00029971692590947317
157.5,0.00030662916454523545,0.00029683404062662977,2.9004885471033944e-06,0.00029973452917373317
157.53125,2.2400010331247328e-06,0.00029683289368008633,2.919420375790551e-06,0.00029975231405587687
157.5625,6.078591632905154e-06,0.0002968317467335429,2.938536149178674e-06,0.00029977028288272157
157.59375,5.837930100382899e-05,0.00029683059978699946,2.9578382310261074e-06,0.00029978843801802555
157.625,0.00023722806238741042,0.000296829452840456,2.97732902272946e-06,0.0002998067818631855
157.65625,0.0002676363893429209,0.0002968283058939126,2.9970109640358844e-06,0.0002998253168579485
157.6875,0.00039290877905358306,0.00029682715894736915,3.0168865337709262e-06,0.0002998440454811401
157.71875,7.581015094002339e-05,0.0002968260120008257,3.036958250582305e-06,0.000299862970251408
157.75,0.0001443990348126207,0.0002968248650542823,3.0572286737000315e-06,0.0002998820937279823
157.78125,0.0005756676662856623,0.00029682371810773884,3.0777004037132683e-06,0.0002999014185114521
157.8125,0.00025212054642874583,0.0002968225711611954,3.098376083364338e-06,0.00029992094724455977
157.84375,0.000588580813303298,0.00029682142421465197,3.1192583983603223e-06,0.0002999406826130123
157.875,0.0007133306583059996,0.00029682027726810853,3.140350078202674e-06,0.00029996062734631123
157.90625,0.0004746071111613963,0.0002968191303215651,3.1616538970353125e-06,0.0002999807842186004
157.9375,0.00020501739531312286,0.00029681798337502166,3.1831726745116503e-06,0.0003000011560495333
157.96875,3.4450447484711013e-06,0.0002968168364284782,3.2049092766810304e-06,0.0003000217457051593
158.0,8.65058600090382e-05,0.00029681568948193484,3.2268666168950716e-06,0.0003000425560988299
158.03125,0.00021278448429696957,0.0002968145425353914,3.249047656734423e-06,0.00030006359019212585
158.0625,0.0002495503372370384,0.00029681339558884797,3.2714554069564414e-06,0.0003000848509958044
158.09375,0.00017198715022414827,0.00029681224864230453,3.294092928464322e-06,0.00030010634157076886
158.125,2.5499301150451928e-05,0.0002968111016957611,3.31696333329824e-06,0.0003001280650290593
158.15625,0.00025774623383566567,0.00029680995474921766,3.3400697856490614e-06,0.0003001500245348667
158.1875,0.00011425007067527948,0.0002968088078026742,3.3634155028951893e-06,0.00030017222330556943
158.21875,0.00023357165905291548,0.0002968076608561308,3.3870037566631688e-06,0.00030019466461279394
158.25,0.00047257729032735066,0.00029680651390958735,3.410837873912625e-06,0.0003002173517835
158.28125,9.690863171411758e-05,0.0002968053669630439,3.434921238046201e-06,0.0003002402882010901
158.3125,0.0010261390342203864,0.0002968042200165005,3.4592572900451176e-06,0.0003002634773065456
158.34375,0.00020248892125596953,0.00029680307306995704,3.483849529631029e-06,0.00030028692259958807
158.375,9.865562749123387e-05,0.0002968019261234136,3.5087015164548664e-06,0.0003003106276398685
158.40625,0.0005190932009244075,0.00029680077917687016,3.5338168713133576e-06,0.00030033459604818355
158.4375,0.0004197780227444462,0.00029679963223032673,3.559199277393961e-06,0.00030035883150772067
158.46875,0.0001156113018076441,0.0002967984852837833,3.5848524815489626e-06,0.00030038333776533224
158.5,0.0002071148849934309,0.00029679733833723985,3.6107802955994922e-06,0.00030040811863283934
158.53125,0.00038205644791364777,0.00029679619139069647,3.6369865976702475e-06,0.00030043317798836674
158.5625,6.630732991161364e-05,0.00029679504444415304,3.663475333555758e-06,0.0003004585197777088
158.59375,4.6332098801152335e-05,0.0002967938974976096,3.690250518119003e-06,0.0003004841480157286
158.625,0.00013025399295796858,0.00029679275055106616,3.717316236723255e-06,0.0003005100667877894
158.65625,5.4952282338349245e-05,0.0002967916036045227,3.7446766466980433e-06,0.0003005362802512208
158.6875,0.0001423752602990616,0.0002967904566579793,3.7723359788401234e-06,0.0003005627926368194
158.71875,0.0004472482442761961,0.00029678930971143585,3.8002985389504225e-06,0.0003005896082503863
158.75,0.00018574275873687733,0.0002967881627648924,3.828568709407907e-06,0.0003006167314743003
158.78125,6.81571241204735e-05,0.000296787015818349,3.857150950781379e-06,0.0003006441667691304
158.8125,0.00014288492828574043,0.00029678586887180554,3.886049803480215e-06,0.00030067191867528577
158.84375,0.0002793081873802945,0.0002967847219252621,3.915269889445112e-06,0.0003006999918147072
158.875,0.00041912284946159586,0.00029678357497871867,3.94481591387993e-06,0.0003007283908925986
158.90625,0.000615004140032225,0.00029678242803217523,3.974692667025728e-06,0.000300757120699201
158.9375,0.000596494241308344,0.0002967812810856318,4.004905025978186e-06,0.00030078618611161
158.96875,0.0005052663993312331,0.00029678013413908836,4.035457956549557e-06,0.00030081559209563794
159.0,0.0004119029201964502,0.0002967789871925449,4.066356515176398e-06,0.0003008453437077213
159.03125,0.0001499534486718331,0.00029677784024600154,4.097605850874336e-06,0.0003008754460968759
159.0625,8.28844673805927e-06,0.0002967766932994581,4.12921120724116e-06,0.00030090590450669927
159.09375,0.00014004710963360612,0.00029677554635291467,4.161177924509584e-06,0.00030093672427742424
